predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
skin/moisturisers/sensitive-intolerant-skin,unknown,skin/moisturisers/sensitive-intolerant-skin,3968,gpt-4o-mini-2024-07-18,2025-08-05T08:58:11.333697,success,"Collistar-Idro Attiva+ Fresh Moisturizing Water Cream-Experience intense, long-lasting hydration with Collistar Idro Attiva+ Fresh Moisturizing Water Cream. Perfect for normal to combination and sensitive skin, offering antioxidant and anti-pollution protection.Quenches your skin's thirst, fortifies its barrier, and offers powerful antioxidant and detoxifying benefits!Key Benefits:Intense, long-lasting hydration;Strengthens and protects the skin barrier;Detox and anti-pollution effect;Immediate comfort and nourishment.Active Ingredients:IDRO ATTIVA+ Complex (hydration, skin barrier strengthening)Hyperfermented Italian Peonia Extract (anti-pollution, antioxidant, detoxifying)This light, refreshing cream quenches your skin's thirst, fortifies its barrier, and offers powerful antioxidant and detoxifying benefits. With its unique formula featuring the latest generation moisturizing complex and sustainably sourced Italian peonia extract, this cream ensures your skin stays hydrated, protected, and radiant.Collistar Idro Attiva+ Fresh Moisturizing Water Cream is essential for normal to combination and sensitive skin types in need of deep hydration without heaviness. Elevate your skincare routine with this innovative, multi-benefit treatment.",skin/dehydration/specific-moisturizers,False,True,prompt_03
body/moisturisers,unknown,body/moisturisers,3837,gpt-4o-mini-2024-07-18,2025-08-05T08:58:13.284117,success,"Neutrogena-Cream for Calluses -Cream for dry feet, with a tendency for formation of corns and calluses!   Deletethe calluses from your life!    This cream has shown in clinical studies that 80% reduces calluses and moisturize intensely, leaving feet soft and hydrated. The cream is quickly absorbed, without tarnish or leave feeling fat in the skin!  Made from a set of moisturizing ingredients, including Glycerin, known for their beneficial properties for the skin, this cream moisturizes in depth and repair cracks, leaving the skin comfortable.",body/feet,False,True,prompt_03
skin/moisturisers/sensitive-intolerant-skin,unknown,skin/moisturisers/sensitive-intolerant-skin,4130,gpt-4o-mini-2024-07-18,2025-08-05T08:58:15.254651,success,"Segle-Skin Factor Cream-Skin Factor Cream is developed for individuals with sensitive, irritated, or treated skin.Calms, nourishes, and softens skin immediately!This cream possesses exceptional regenerative capabilities, making it an excellent choice after procedures like peels, hair removal, or even to soothe sunburn.Key ingredients and their benefits:Epidermal growth factors: These powerful regenerative agents enhance the skin's appearance, texture, firmness, and elasticity while reducing the depth of expression lines.Hyaluronic acid: Thanks to its water-retaining properties, high molecular weight hyaluronic acid delivers hydration and protection to the skin's outer layers, leaving it soft and supple. Medium and low weight hyaluronic acid penetrate deeper, reducing wrinkles through their plumping effect.Marine collagen: This hydrolyzed collagen, compatible with the skin, effectively hydrates, softens, and improves skin elasticity and firmness, resulting in a more youthful appearance.Argan, sweet almond, and carrot oils: These oils boost regenerative activity, provide hydration, nourish, and soften the skin.Shea butter: Rich in omega 3 and 6 fatty acids, shea butter offers excellent moisturizing and soothing properties. It also contains tocopherols and catechins, known for their potent antioxidant capabilities. Shea butter is highly nourishing and contributes to improved skin elasticity.Vitamin E: With remarkable antioxidant and anti-pollution properties, vitamin E shields the skin from damage caused by free radicals arising from sun exposure, pollution, stress, and more, thereby combating premature aging. Additionally, it assists in repairing damaged tissue, making it an excellent choice for post-sun exposure.Organic Silicon: With remineralizing and re-epithelizing qualities, organic silicon strengthens connective tissues, preserving the skin's youthful characteristics and promoting collagen and elastin synthesis.It swiftly calms, nourishes, and softens the skin, instantly enhancing its texture and leaving it noticeably firmer.Enriched with natural oils, it provides a lasting sense of well-being throughout the day.",skin/moisturisers/sensitive-intolerant-skin,True,True,prompt_03
skin/global-anti-aging/seruns,unknown,skin/global-anti-aging/seruns,3903,gpt-4o-mini-2024-07-18,2025-08-05T08:58:17.535237,success,"Thank you Farmer-Miracle Age Repair Toner-The luxurious and creamy Miracle Age Repair Toner works wonders on wrinkles, providing deep nourishment to the skin.Plump and youthful appearance!Key ingredients include:<i>Argania spinosa</i> kernel oil: Renowned for its anti-aging properties and ability to firm the skin.Squalane: A deeply nourishing and moisturizing ingredient.<i>Dioscorea japonica</i> root extract: Delivers excellent moisturizing benefits to the skin.Adenosine: Effectively minimizes the appearance of fine lines and wrinkles.Sodium hyaluronate &amp; Ceramide NP: Collaborate to strengthen the skin's protective barrier.Niacinamide: Helps to diminish pigment spots and promote even skin tone.Combined, these powerful ingredients work from within to enhance the skin's radiance and combat signs of aging, leaving you with a revitalized and youthful complexion.",skin/cleansers-tonners/normal-skin,False,True,prompt_03
hair/seruns-leave-in,unknown,hair/seruns-leave-in,3827,gpt-4o-mini-2024-07-18,2025-08-05T08:58:19.692696,success,"Moroccanoil-Original Treatment Light -Moroccanoil Original TreatmentLight leaves your hair soft, bright and full of life!  An oil thought especially for the needs of blond, white and platinum hairbut also for thethinnest ones!   Incredibly healthy, untangled and loose hair!   This oil can be used to condition, comb and define the styling of your hair.  With Argan Oil, antioxidants and vitamins rich, andFlaxExtract,this nourishing oil will be your most preciousally!",hair/anti-ageing/seruns-leave-in,False,True,prompt_03
skin/masks-exfoliators/anti-spots-masks,unknown,skin/masks-exfoliators/anti-spots-masks,3978,gpt-4o-mini-2024-07-18,2025-08-05T08:58:22.529685,success,"Galenic-PuretÃ© Sublime Renewing Peeling All Skin Types -All skin types can benefit from a product with peeling effect andin the case of oily to combinationskin, this benefit is even more visible!  The Puret&eacute; sublime renewing peelingallows not only combat the appearance of enlarged pores and skin thickness, while it also provides a smoothing action on wrinkles, increases radiance and targetshyperpigmentation (dark spots).  A genuine beauty treatment that softens the surface of the skin to help preserve its youth, acting smoothly without compromising comfort.   Renewed and smoothed skin!   This product has a trio of exfoliating acids (lactic acid, salicylic acid and glycolic acid), which allownot only to remove the dead cells  surface layer; but also toexfoliate inside the pores and allow theirclearance.  Additionally, and to counterbalance the irritating potential of the products  ingredients; this product also features bisabolol, glycerin and shea butter, which will soothe and moisturize your skin.  As the rest of this care range, this renewing peelingcontains Pyrenees graniti waterwhich has astringent properties thanks to it s contentin minerals and trace elements.",skin/masks-exfoliators/exfoliating,False,True,prompt_03
skin/moisturisers,unknown,skin/moisturisers,3971,gpt-4o-mini-2024-07-18,2025-08-05T08:58:24.519470,success,"Elemis-Superfood Day Cream -Experience the power of Superfoods with Elemis Superfood Day Cream, enriched with Matcha Tea, Goji Berry, and Ginger for replenished, moisturized, and protected skin. Achieve an outdoor-fresh glow with this lightweight, vitamin-rich moisturizer.Replenish, moisturize, and protect - your daily dose of skin-nourishing goodness!Key Features:Provides vital hydration for an outdoor-fresh glow;Lightweight formula deeply moisturizes and balances skin;Rich in omega-rich extracts for nourished, radiant skin.Key Ingredients:Matcha Tea: Contains powerful antioxidants to combat free radicals and inflammation, promoting calm and radiant skin.Goji Berry Extract: Rich in vitamins, essential fatty acids, and antioxidants, it protects the skin's lipid barrier for nourished and healthy-looking skin.Ginger: Known for its warming and anti-spasmodic properties, ginger oil helps invigorate the skin and promote a healthy complexion.Transform your skincare routine with Elemis Superfood Day Cream. Packed with nutrient-rich Superfoods and antioxidant Matcha Tea, this moisturizer replenishes, moisturizes, and protects your skin, leaving it fresh, radiant, and healthy. Say hello to a dewy, outdoor-fresh glow every day!",skin/dehydration/specific-moisturizers,False,True,prompt_03
makeup/complexion/foundation,unknown,makeup/complexion/foundation,3890,gpt-4o-mini-2024-07-18,2025-08-05T08:58:26.306006,success,"Dior-Forever Skin Glow -Forever Skin Glowis a Dior foundation that gives the complexion high perfection, leaves the skin more beautiful and has a luminous finish.   Instantly luminous and more beautiful skin!   Its formula composed of 86% floral care base allows this fluid foundation to intensely moisturize the skin, letting it breathe and improving its quality for a long time.The complexion is evened out and the skin is smoothed.  Formulated to withstand even heat and humidity conditions, Dior Forever Skin Glow foundation reveals a luminous makeup finish, from morning to night, lasting for 24h.  This new generation foundation is clean. Concentrated in floral care, it visibly improves skin quality day after day.  Non-comedogenic. Tested on sensitive skin. Formulated with protection against exposure to UVA, UVB and blue light.",makeup/complexion/foundation,True,True,prompt_03
fragrance/fragranced-moisturizers,unknown,fragrance/fragranced-moisturizers,3847,gpt-4o-mini-2024-07-18,2025-08-05T08:58:28.273319,success,"Benamor-BenamÃ´r JacarandÃ¡ Perfumed Soap -Benam&ocirc;r jacarand&aacute; perfumed soap  The Jacaranda is an emblematic tree of Lisbon that covers the city with its electric lilac flowers during the spring.  A true spectacle of color and perfume!   Let yourself be carried away by the unique and delicate perfume of the Jacaranda and let yourself go on an unforgettable trip!   Enriched with aloe vera and shea butter, this satin soap deeply nourishes the skin, leaving them irresistibly perfumed ... 100% Portuguese!",body/bath-shower/dryness-dehydration,False,False,prompt_03
health-care/atopic-dermatitis/specific-care,unknown,health-care/atopic-dermatitis/specific-care,3805,gpt-4o-mini-2024-07-18,2025-08-05T08:58:30.239641,success,"Cetaphil-Pro Itch Control Moisturizing Lotion -Pro itch control moisturizing lotion specially formulated for dry, atopic and sensitive skin care.   Provides quick relief ofskin itching!   Strengthens the skin barrier and prevents itching at night.  The light and creamy formula with high tolerance, hypoallergenic and without perfume.  Suitable for the whole family, including babies from 3 months.",body/atopic-dermatitis/specific-care,False,False,prompt_03
