predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
skin/global-anti-aging/specific-moisturizers,unknown,Category: skin/global-anti-aging/specific-moisturizers,4146,gpt-4o-mini-2024-07-18,2025-08-06T12:24:42.491075,success,"Nuxe-Merveillance Lift The Exceptional Day and Night Cream-Experience firmer, smoother, and more radiant skin with Nuxe Merveillance Lift Day &amp; Night Creamâpowered by micro-algae oil and niacinamide.One cream. Day to night power. Timeless skin.Key Benefits:Visibly reduces wrinkles and fine linesEnhances firmness and skin toneBoosts radiance and smoothnessMelts into skin with a velvety, non-greasy textureIdeal for day and night useActive Ingredients:Micro-Algae Oil: Ultra-corrective, firms and smoothsNiacinamide (Vitamin B3): Brightens, evens tone, strengthens barrierNuxe Merveillance Lift Day &amp; Night Cream is the ultimate all-in-one anti-aging treatment. With a luxurious texture and clinically proven results, this cream transforms skin from the first applicationâmaking it a must-have in every skincare routine.",skin/loss-firmness/specific-moisturizers,False,True,prompt_01
fragrance/women,unknown,Category: fragrance/women,4360,gpt-4o-mini-2024-07-18,2025-08-06T12:24:43.491353,success,"Chloe-L'Eau de Parfum Lumineuse-ChloÃ© L'Eau de Parfum LumineuseExperience the luminous femininity of ChloÃ© L'Eau de Parfum Lumineuse â a vegan fragrance that blends the radiance of Rose with warm Vanilla and velvety Jasmine Sambac. Perfect for any occasion, this intense floral scent lasts all day in a vintage-inspired bottle adorned with silver details and a hand-tied ribbon.A luminous floral fragrance that captures the authentic femininity and free spirit of the ChloÃ© woman!What is the story of the ChloÃ© L'Eau de Parfum Lumineuse perfume?ChloÃ© L'Eau de Parfum Lumineuse evokes the authentic femininity and free spirit of the ChloÃ© woman. Born from the encounter between a rose and a ray of sunshine, this vegan fragrance is formulated with natural origin ingredients, alcohol, and water â nothing else. An ultra-feminine, sunny fragrance for any occasion, it lasts all day in a vintage-inspired bottle adorned with silver details and a hand-tied ribbon made from 100% recycled polyester.Fragrance Features:Luminous floral fragrance for women;Vegan and formulated with natural origin ingredients;Intense scent that lasts all day;Vintage-inspired glass bottle with a luminous silver cap;Outer packaging adorned with silver details and a hand-tied ribbon made from 100% recycled polyester.Fragrance Composition:The luminous Rose at the heart of this creation blends perfectly with Vanilla, illuminating the floral heart with balsamic and amber undertones. Warmed by Vanilla, the Rose reveals itself with added elegance, while Jasmine Sambac intensifies the fusion of floral and sweet tones.The timeless vintage-inspired glass bottle of ChloÃ© L'Eau de Parfum Lumineuse is adorned with a luminous silver cap and a hand-tied ribbon made from 100% recycled polyester. Reflecting the radiant scent inside, it's an iconic ChloÃ© visual code that adds an elegant touch to the fragrance.",fragrance/women,True,True,prompt_01
health-care/nausea-dizziness,unknown,Category: health-care/nausea-dizziness,4138,gpt-4o-mini-2024-07-18,2025-08-06T12:24:44.491863,success,"Aboca-Neobianacid Acidity Reflux Gastroesophageal -Neobianacid acidity reflux gastroesophageal reliefs symptoms such as pain, reflux, acidity and gastroesophageal ardor.   Helps on irritations of the intestinal mucosa!   Made from plant and mineral molecular complexes, plays a protective action of the gastroesophageal mucosa useful to quickly counteract burning, pain and the sensation of acidity, that is, the typical symptoms of irritation and inflammation of the mucosa.  It s indicated for the tratation of problems related to acidity, such as burning, pain, gastroesophageal reflux and gastritis and also for the treatment of symptoms associated with dyspepsia (difficulty of digestion), such as burning, heavy stomach sensation and meteorism.  A useful product in the prevention phase and in situations that can induce irritations of the mucosa, being a gluten-free product and with a pleasant taste.",supplements-vitamins/digestive-health,False,False,prompt_01
skin/global-anti-aging/seruns,unknown,Category: skin/global-anti-aging/seruns,4125,gpt-4o-mini-2024-07-18,2025-08-06T12:24:45.492508,success,"Dr Grandel-Ampoules Beauty Date -Beauty date ampoules is a concentrated ampoules, for all skin types, which leaves the skin smooth and radiant.   Light but concentrated texture!   It softens and refines the skin, while giving the skin anatural rosy tone.  It contains skin-relaxing peptidesthat act in two ways:   	<li class=""text-justify"">immediate effect: instantly smoothes wrinkles; 	<li class=""text-justify"">long-term effect: combats the formation of expression lines and wrinkles;   These peptides are combined with matysoft</i> (Enantia chlorantha tree bark extract along with oleanolic acid) that significantly refines pores,leaving the complexion more uniform,and even globe daisy extract that has balancing effect, reducing skin irritations.",skin/global-anti-aging/seruns,True,True,prompt_01
skin/cleansers-tonners/oily-skin,unknown,Category: skin/cleansers-tonners/oily-skin,4163,gpt-4o-mini-2024-07-18,2025-08-06T12:24:46.492989,success,"Elemis-Clarifying Clay Wash -Clarifying Clay Wash isa clay-based purifying facial cleaner that thoroughly cleanses pores to eliminate excess oil and make-up, visibly reducing the appearance of pimples and black spots.   A visibly lighter, soothed skin!   Specifically formulated for oily or bubbly-tended skin, this formula does not dry the skin, leaving it to feel appeased and noticeably clearer.  This stabilizer liquid also helps to visibly improve the appearance of skin texture by minimizing the appearance of black spots and discoloration after rashes.  Soft enough for everyday use, it leaves the skin looking clear, balanced and even with each wash.   	Bile Leaf Extract - A botanical ingredient that helps purify the skin by improving the appearance of pores and skin clarity. 	Hawthorn Extract - Has been shown to help balance the skin micro-biome with a tendency to rashes, leaving it to feel soothed and purified. 	Kaolin Clay - It is known to help remove excess oil and daily impurities.",skin/cleansers-tonners/combination-to-oily-skin,False,True,prompt_01
fragrance/women,unknown,Category: fragrance/women,4108,gpt-4o-mini-2024-07-18,2025-08-06T12:24:47.493705,success,"Marc Jacobs-Perfect Eau de Parfum    -Perfect Marc Jacobs Eau de Parfum is a comforting floral scent that celebrates self-acceptance and originality.   #PerfectAsIAm   The most fun, unexpected, modern and bright fragrance.  The perfume was inspired by Marc Jacobs  mantra: I am perfectas I am, symbolized by a tattoo of the word perfect on his wrist. Like his tattoo, Perfect by Marc Jacobs is about embracing and expressing our true selves.  Modern, bright and feminine, Perfect is an unconventional yet harmonious fusion of fresh, calming and soothing floral notes.  The fragrance opens with juicy notes of rhubarb and bright daffodil, which reveal a comforting heart of almond milk. It ends with the soft base notes of cedarwood and cashmeran",fragrance/women,True,True,prompt_01
men/perfumes/deodorants,unknown,Category: men/perfumes/deodorants,4014,gpt-4o-mini-2024-07-18,2025-08-06T12:24:48.494199,success,"Paco Rabanne-1 Million for Men Deodorant Stick -1 Million deodorant stick.  Guaranteed protection all day long.   A very refreshing sensation on application!   Fresh and spicy fragrance with mandarin, peppermint, cinnamon, rose,... an awesome contrast that combines with masculine sensuality and virility.",men/perfumes/deodorants,True,True,prompt_01
sun-tan/body,unknown,sun-tan/body,3860,gpt-4o-mini-2024-07-18,2025-08-06T12:24:50.326152,success,"Riemann-P20 Solar Original Spray-Experience unparalleled sun protection with Riemann P20 Solar Original Spray â a breakthrough in eco-friendly, high-performance sunscreen.Embrace the Sun, Respect the Ocean!Key Benefits:Exceptional sun protection: UVB/SPF 50+ and SPF30 for superior defense.Extended wear: Up to 10 hours of sun protection.Water and sweat resistant: Reliable during water activities and sweaty workouts.Eco-conscious formula: Safe for coral reefs and marine life.Skin-safe assurance: Allergy-certified, fragrance-free, and dermatologically tested.Vegan-friendly: Free from animal-derived ingredients.Riemann P20 Solar Original Spray is more than just sunscreen; it's a commitment to both your skin and the environment. Offering up to 10 hours of high-grade protection in an easy-to-apply, transparent spray, this product is perfect for anyone who loves the outdoors but cares deeply about their skin health and the planet. Whether you're hitting the beach or sweating it out on a hike, Riemann P20 ensures that you and the oceans stay safe and unharmed. Dive into your adventures with confidence!",sun-tan/body/normal-skin,False,True,prompt_reasoning_classification
makeup/eyes-brows/eyeliners-pencil,unknown,makeup/eyes-brows/eyeliners-pencil,3757,gpt-4o-mini-2024-07-18,2025-08-06T12:24:51.958770,success,"Clinique-High Impact Gel Tech Eyeliner-Introducing the High Impact Gel Tech Eyeliner â a high-performance eyeliner that's gentle on your eyes.Achieve a deep black shade that won't fade throughout the day!Its smooth gel formula glides effortlessly, delivering intense color that can be applied to the waterline.Eye-safe and ophthalmologist-tested, it's also allergy-tested and suitable for sensitive eyes. This eyeliner is compatible with contact lenses, offering 24-hour lasting power on your eyelids. It's waterproof, ensuring 12 hours of staying power on the waterline.",makeup/eyes-brows/eyeliners-pencil,True,True,prompt_reasoning_classification
makeup/lips/lipbalm,unknown,makeup/lips/lipbalm,3896,gpt-4o-mini-2024-07-18,2025-08-06T12:24:53.616921,success,"Geske-Lip Volumizer and Booster 4 in 1-Achieve fuller lips instantly with the Lip Volumizer and Booster 4 in 1, your beauty companion for targeted lip volumizing.Delivers instantaneous results for youthful, plump lips, and enhances the natural lip color!Advantages:4-in-1 beauty companion for targeted lip volumizing;Ultra-Volume Technology for fuller lips instantly;Targeted Instant Lip Volumizing with localized vacuum;Natural Lip Color Revitalizing for intense, healthier lip color;Shape and volume improvement with daily use;Instant additional volume for one or both lips;Youthful, plump lips in an instant;Long-lasting improvements in lip volume and color.Technologies:Natural Lip Color RevitalizingSkin Scan &amp; Personal Routine GuideTargeted Instant Lip VolumizingUltra-Volume TechnologyExperience plump, pout-perfect lips with the Lip Volumizer and Booster 4 in 1. Use daily for long-lasting improvements in lip volume and color.GESKE has received numerous awards for innovative solutions that will change your beauty routine forever, including Elle's No. 1 Beauty Innovation, CES Innovation Award and the world-renowned Red Dot Design Award. Discover the most awarded beauty company in the world and experience the magic for yourself!",skin/beauty-tech,False,False,prompt_reasoning_classification
skin/seruns/global-anti-aging,unknown,skin/seruns/global-anti-aging,3772,gpt-4o-mini-2024-07-18,2025-08-06T12:24:55.351928,success,"The Ordinary-Multi-Peptide + Copper Peptides 1%-Multi-Peptide + Copper Peptides 1% serum is a light, water-based antioxidant serum for the skin.Advanced age serum!A comprehensive formula that combines various skin-supporting technologies to target multiple signs of aging simultaneously.The formula includes five extensively researched peptide technologies, skin-friendly amino acids, and several hyaluronic acids.This all-in-one solution for skincare helps improve the appearance of fine and dynamic lines while enhancing overall skin elasticity, smoothness, and firmness. The advanced serum contains direct copper peptides, which also address signs of aging linked to oxidative stress, resulting in a more radiant and healthier-looking complexion.",skin/first-signs-age/seruns,False,True,prompt_reasoning_classification
sun-tan/self-tanning,unknown,sun-tan/self-tanning,3742,gpt-4o-mini-2024-07-18,2025-08-06T12:24:56.941773,success,Institut Esthederm-Reflets de Soleil-Reflets de Soleil Hydra-Boost Self-Tanning Cream-Gel is a light and ultra sensorial self-tanner.Provides a natural tan!This formulation has a Patented Eau Cellullaire and preserves the youth of cells.; one presents a self-tanning complex that promotes an even and prolonged tan;An active hydration booster that features a natural synthesis of hyaluronic acid and optimizes hydration in the different layers of the skin.<i>Long-lasting hydration for your skin!</i>,sun-tan/self-tanning,True,True,prompt_reasoning_classification
